,Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
18038,1064294,F,53.6958904109589,BLACK
18041,1064295,M,26.3917808219178,BLACK
18044,1064296,M,43.4739726027397,BLACK
18047,1064297,M,43.8849315068493,BLACK
18050,1064299,M,52.7534246575342,BLACK
18053,1064306,F,48.8986301369863,BLACK
18056,1064310,M,33.6794520547945,BLACK
18059,1064312,M,59.013698630137,WHITE
18062,1064313,M,48.0301369863014,BLACK
18065,1064314,M,30.1369863013699,BLACK
18068,1064315,M,25.8109589041096,BLACK
18071,1064316,M,36.3945205479452,WHITE
18074,1064317,M,27.7178082191781,WHITE
18077,1064318,M,42.2904109589041,BLACK
18080,1064320,F,39.5232876712329,WHITE HISPANIC
18083,1064322,F,58.6575342465754,WHITE
18086,1064323,M,60.6520547945206,WHITE
18089,1064324,M,38.2027397260274,BLACK
18092,1064325,F,23.8575342465753,BLACK
18095,1064329,F,47.4383561643836,BLACK
18098,1064330,M,32.2931506849315,UNKNOWN
18101,1064334,F,36.6054794520548,BLACK
18104,1064337,F,56.6383561643836,HISPANIC
18107,1064338,F,49.3616438356164,BLACK
18110,1064339,F,41.8301369863014,BLACK
18113,1064340,M,52.227397260274,BLACK
18116,1064341,M,61.3945205479452,BLACK
18119,1064342,M,55.4493150684931,BLACK
18122,1064343,M,,WHITE HISPANIC
18125,1064344,M,48.3287671232877,WHITE
18128,1064345,M,34.8684931506849,BLACK
18131,1064348,F,51.1150684931507,BLACK
18134,1064350,F,36.8821917808219,WHITE HISPANIC
18137,1064352,M,42.5616438356165,WHITE
18140,1064353,M,61.6958904109589,WHITE HISPANIC
18143,1064356,F,42.9178082191781,WHITE
18146,1064357,F,,WHITE HISPANIC
18149,1064358,M,37.3315068493151,WHITE
18152,1064359,F,51.8657534246575,WHITE
18155,1064361,M,46.7780821917808,BLACK
18158,1064362,F,23.5808219178082,BLACK
18161,1064365,M,31.8767123287671,BLACK
18164,1064366,F,31.7369863013699,WHITE
18167,1064367,F,41.5671232876712,WHITE HISPANIC
18170,1064368,M,,WHITE
18173,1064369,M,51.2520547945205,WHITE
18176,1064370,M,48.1534246575342,WHITE
18179,1064371,F,,WHITE
18182,1064372,F,32.7753424657534,BLACK
18185,1064376,F,39.7095890410959,BLACK
18188,1064377,F,47.358904109589,BLACK
18191,1064382,F,24.0931506849315,BLACK
18194,1064383,M,42.5616438356165,WHITE
18197,1064387,F,48.7835616438356,BLACK
18200,1064388,F,53.0027397260274,BLACK
18203,1064389,M,32.0876712328767,WHITE HISPANIC
18206,1064390,F,44.2027397260274,BLACK
18209,1064392,M,36.2876712328767,WHITE
18212,1064393,M,52.0904109589041,BLACK
18215,1064395,M,51.5178082191781,BLACK
18218,1064396,M,21.8054794520548,BLACK
18221,1064398,M,21.8054794520548,BLACK
18224,1064399,M,29.9698630136986,BLACK
18227,1064403,F,44.5041095890411,WHITE
18230,1064404,F,57.3150684931507,BLACK
18233,1064406,M,51.3123287671233,HISPANIC
18236,1064407,F,,WHITE
18239,1064408,F,62.5150684931507,BLACK
18242,1064410,M,70.9342465753425,WHITE HISPANIC
18245,1064412,F,44.2027397260274,BLACK
18248,1064413,F,42.2821917808219,BLACK
18251,1064414,M,43.5205479452055,WHITE HISPANIC
18254,1064416,F,,BLACK
18257,1064418,M,,WHITE HISPANIC
18260,1064419,M,29.4520547945205,BLACK
18261,1064419,M,47.2684931506849,HISPANIC
18264,1064421,M,44.3917808219178,BLACK
18267,1064422,X,,UNKNOWN
18270,1064426,M,44.9698630136986,BLACK
18273,1064428,F,,BLACK
18276,1064429,F,55.5616438356164,BLACK
18279,1064430,F,43.4465753424658,UNKNOWN
18282,1064431,M,46.5753424657534,WHITE
18285,1064433,F,,BLACK
18288,1064437,F,40.3917808219178,WHITE HISPANIC
18291,1064438,M,66.0465753424658,BLACK
18294,1064441,F,41.1260273972603,BLACK
18297,1064442,F,49.5150684931507,BLACK
18300,1064444,M,48.1808219178082,WHITE
18303,1064446,M,36.9643835616438,BLACK
18306,1064449,M,53.1671232876712,WHITE
18309,1064450,M,,ASIAN/PACIFIC ISLANDER
18312,1064453,M,34.0767123287671,WHITE
18315,1064454,F,40.8931506849315,BLACK
18318,1064455,M,51.5479452054795,WHITE
18321,1064456,M,54.0958904109589,BLACK
18324,1064457,F,25.5534246575342,WHITE
18327,1064460,F,49.841095890411,BLACK
18330,1064462,M,46.986301369863,WHITE
18331,1064462,F,44.172602739726,BLACK
18334,1064463,M,,BLACK
18337,1064464,F,,WHITE
18340,1064465,M,39.4520547945205,BLACK
18343,1064466,F,,WHITE
18346,1064467,M,60.4602739726027,WHITE
18349,1064469,M,35.0,WHITE HISPANIC
18352,1064471,F,37.9780821917808,WHITE HISPANIC
18355,1064472,M,55.7095890410959,WHITE
18358,1064474,F,35.2191780821918,BLACK
18361,1064475,M,62.2821917808219,WHITE
18364,1064478,F,42.0054794520548,BLACK
18367,1064481,M,23.4082191780822,BLACK
18370,1064482,F,43.6712328767123,BLACK
18373,1064484,M,33.8794520547945,BLACK
18376,1064485,F,30.2301369863014,BLACK
18379,1064486,F,51.3041095890411,BLACK
18382,1064488,F,,BLACK
18385,1064489,F,64.0,BLACK
18388,1064492,M,,WHITE HISPANIC
18391,1064493,X,,UNKNOWN
18394,1064495,M,44.9698630136986,BLACK
18397,1064498,F,52.1780821917808,BLACK
18400,1064499,M,43.4684931506849,BLACK
18403,1064500,F,41.4438356164384,BLACK
18406,1064502,M,33.7205479452055,BLACK
18409,1064506,F,53.8958904109589,BLACK
18412,1064508,M,85.8630136986301,WHITE HISPANIC
18415,1064509,M,20.9397260273973,BLACK
18418,1064510,M,34.9041095890411,BLACK
18421,1064512,F,,WHITE
18424,1064514,M,23.8219178082192,WHITE
18427,1064515,F,,WHITE
18430,1064516,M,58.4109589041096,BLACK
18433,1064517,M,33.9917808219178,BLACK
18436,1064518,F,60.5013698630137,BLACK
18439,1064519,M,,BLACK
18442,1064520,M,37.7150684931507,BLACK
18445,1064521,M,56.3068493150685,WHITE
18448,1064522,M,56.3068493150685,WHITE
18451,1064523,M,41.1534246575342,BLACK
18454,1064524,M,55.4575342465753,BLACK
18457,1064527,M,67.3287671232877,BLACK
18460,1064528,F,44.4684931506849,BLACK
18463,1064530,F,22.1643835616438,BLACK
18466,1064531,F,43.358904109589,BLACK
18469,1064533,F,56.7808219178082,BLACK
18472,1064534,M,60.4191780821918,BLACK
18475,1064535,F,24.0383561643836,BLACK
18478,1064537,M,24.2164383561644,BLACK
18481,1064541,F,37.6931506849315,WHITE
18484,1064544,M,28.6602739726027,BLACK
18487,1064545,M,27.1479452054794,WHITE
18490,1064546,F,30.5342465753425,WHITE
18493,1064548,F,50.7369863013699,BLACK
18496,1064549,F,54.5287671232877,WHITE
18499,1064551,F,26.2602739726027,BLACK
18502,1064552,F,25.627397260274,BLACK
18505,1064553,M,28.1068493150685,BLACK
18508,1064555,M,24.758904109589,BLACK
18511,1064561,F,59.2465753424658,WHITE
18514,1064566,M,50.4246575342466,WHITE
18517,1064567,M,21.7095890410959,BLACK
18520,1064568,M,44.9917808219178,WHITE
18523,1064569,M,25.1424657534247,BLACK
18526,1064571,M,55.4958904109589,WHITE
18529,1064572,M,47.8849315068493,BLACK
18532,1064573,M,,WHITE
18535,1064575,M,45.786301369863,BLACK
18538,1064576,F,35.7616438356164,BLACK
18541,1064577,F,32.9260273972603,BLACK
18544,1064578,M,44.6356164383562,BLACK
18547,1064579,F,42.2904109589041,BLACK
18550,1064581,M,51.5041095890411,WHITE
18553,1064583,M,52.4301369863014,WHITE
18556,1064585,F,65.5424657534247,WHITE
18559,1064588,M,22.2164383561644,BLACK
18562,1064589,M,56.3041095890411,WHITE
18565,1064592,M,40.1041095890411,BLACK
18568,1064593,F,51.8958904109589,WHITE
18571,1064594,F,40.4246575342466,UNKNOWN
18574,1064596,F,26.9424657534247,WHITE HISPANIC
18577,1064597,F,42.2164383561644,BLACK
18580,1064599,M,33.0520547945205,UNKNOWN
18583,1064602,M,49.5287671232877,BLACK
18586,1064603,F,36.8767123287671,BLACK
18589,1064605,F,48.6328767123288,WHITE
18592,1064609,M,30.8520547945206,BLACK
18595,1064610,M,55.3123287671233,WHITE
18598,1064611,M,30.5506849315068,WHITE
18601,1064613,M,39.8109589041096,WHITE HISPANIC
18604,1064614,M,53.9123287671233,BLACK
18607,1064617,M,47.4602739726027,BLACK
18610,1064618,M,63.2986301369863,BLACK
18613,1064621,F,43.6602739726027,BLACK
18616,1064623,M,51.2794520547945,BLACK
18619,1064624,F,55.1561643835616,UNKNOWN
18622,1064627,F,21.5698630136986,BLACK
18625,1064629,F,42.4849315068493,BLACK
18628,1064632,M,,BLACK
18631,1064633,F,31.8767123287671,BLACK
18634,1064634,M,56.1205479452055,BLACK
18637,1064635,M,50.7506849315068,BLACK
18640,1064636,F,72.4876712328767,BLACK
18643,1064637,F,30.9205479452055,WHITE
18646,1064639,M,,WHITE
18649,1064641,M,45.8712328767123,BLACK
18652,1064643,M,38.0054794520548,BLACK
18655,1064645,F,26.5068493150685,BLACK
18658,1064646,F,31.7123287671233,WHITE HISPANIC
18661,1064652,M,30.1205479452055,BLACK
18664,1064654,M,51.2958904109589,WHITE HISPANIC
18667,1064655,M,32.5287671232877,BLACK
18670,1064657,M,,BLACK
18673,1064659,M,28.9041095890411,BLACK
18676,1064661,M,28.7150684931507,BLACK
18679,1064662,F,52.0767123287671,WHITE
18682,1064665,M,,UNKNOWN
18685,1064670,M,31.6109589041096,BLACK
18688,1064672,F,31.5479452054794,WHITE
18691,1064675,M,37.5369863013699,BLACK
18694,1064676,F,55.3479452054795,WHITE
18697,1064680,M,36.4054794520548,BLACK
18700,1064683,M,51.3534246575342,WHITE
18703,1064686,F,60.0027397260274,BLACK
18706,1064687,M,30.186301369863,BLACK
18709,1064689,M,33.3095890410959,WHITE
18712,1064690,M,51.6575342465753,BLACK
18715,1064693,M,65.2986301369863,BLACK
18718,1064694,M,55.0219178082192,WHITE
18721,1064695,M,62.9972602739726,WHITE
18724,1064697,M,26.7205479452055,BLACK
18727,1064699,F,51.5671232876712,BLACK
18730,1064705,M,35.9616438356164,BLACK
18733,1064707,F,49.9013698630137,BLACK
18736,1064710,M,64.758904109589,WHITE
18739,1064711,M,55.1780821917808,BLACK
18742,1064713,F,,BLACK HISPANIC
18745,1064714,M,53.3890410958904,WHITE
18746,1064714,F,45.386301369863,BLACK
18749,1064715,M,48.8,BLACK
18752,1064716,F,67.8575342465753,WHITE
18755,1064718,F,33.2383561643836,BLACK
18758,1064719,F,51.5698630136986,BLACK
18761,1064723,F,23.5671232876712,BLACK
18764,1064724,F,28.3013698630137,BLACK
18767,1064725,F,58.0301369863014,WHITE
18770,1064727,F,46.4301369863014,BLACK
18773,1064728,M,51.7561643835616,BLACK
18776,1064729,M,56.7205479452055,BLACK
18779,1064731,F,31.2465753424658,BLACK
18782,1064732,F,32.7534246575342,BLACK
18785,1064734,F,,WHITE
18788,1064739,F,59.4931506849315,BLACK
18791,1064741,M,50.0328767123288,BLACK
18794,1064743,F,39.227397260274,BLACK
18797,1064745,F,50.7506849315068,BLACK
18800,1064746,M,28.6328767123288,BLACK
18803,1064750,M,43.1698630136986,WHITE
18806,1064751,F,40.5287671232877,BLACK
18809,1064752,F,42.2054794520548,HISPANIC
18812,1064754,F,27.8438356164384,BLACK
18815,1064755,M,49.0191780821918,WHITE
18818,1064756,F,29.841095890411,BLACK
18821,1064757,M,50.9397260273973,WHITE
18824,1064758,M,45.027397260274,BLACK
18827,1064760,M,31.772602739726,BLACK
18830,1064761,F,42.7287671232877,BLACK
18833,1064765,M,67.2493150684931,BLACK
18836,1064767,M,51.0958904109589,WHITE
18839,1064768,F,22.227397260274,BLACK
18842,1064769,F,30.4876712328767,BLACK
18845,1064770,M,56.3068493150685,WHITE
18848,1064774,F,44.158904109589,BLACK
18851,1064775,M,45.5424657534247,BLACK
18854,1064776,M,,UNKNOWN
18857,1064777,M,,UNKNOWN
18860,1064778,M,,UNKNOWN
18863,1064779,F,50.3506849315068,BLACK
18866,1064781,M,44.4630136986301,WHITE HISPANIC
18869,1064783,F,35.972602739726,WHITE HISPANIC
18872,1064785,M,30.8082191780822,WHITE HISPANIC
18875,1064787,M,50.0520547945205,HISPANIC
18878,1064788,F,,BLACK
18881,1064789,M,45.6821917808219,BLACK
18884,1064790,F,34.5945205479452,UNKNOWN
18887,1064793,M,31.4739726027397,BLACK
18890,1064795,M,31.7917808219178,WHITE HISPANIC
18893,1064796,M,37.8904109589041,BLACK
18896,1064797,M,,UNKNOWN
18899,1064798,F,25.4630136986301,BLACK
18902,1064799,M,58.1342465753425,WHITE
18905,1064800,F,19.2794520547945,UNKNOWN
18906,1064800,M,,UNKNOWN
18909,1064803,M,45.7698630136986,BLACK
18912,1064804,F,25.2246575342466,BLACK
18915,1064808,F,,WHITE HISPANIC
18918,1064810,F,78.6904109589041,WHITE HISPANIC
18921,1064812,M,41.0767123287671,BLACK
18924,1064813,F,49.4602739726027,BLACK
18927,1064814,F,68.0520547945205,WHITE
18930,1064816,M,38.3041095890411,BLACK
18933,1064819,F,,WHITE HISPANIC
18936,1064828,M,,BLACK
18939,1064830,M,,UNKNOWN
18942,1064832,F,,BLACK
18945,1064833,M,57.4109589041096,ASIAN/PACIFIC ISLANDER
18948,1064835,M,66.4630136986301,WHITE
18951,1064836,M,38.9205479452055,BLACK
18954,1064837,M,29.0712328767123,WHITE HISPANIC
18957,1064840,M,50.7917808219178,BLACK
18960,1064842,M,37.6821917808219,BLACK
18963,1064843,M,76.1534246575342,ASIAN/PACIFIC ISLANDER
18966,1064849,M,24.4520547945205,BLACK
18969,1064850,F,34.1808219178082,BLACK
18972,1064854,M,52.186301369863,BLACK
18975,1064856,M,45.2876712328767,WHITE
18978,1064860,M,32.5917808219178,BLACK
18981,1064861,M,28.586301369863,BLACK
18984,1064864,F,,UNKNOWN
18987,1064866,F,51.0520547945206,WHITE
18990,1064867,F,,WHITE
18993,1064868,M,62.9424657534247,BLACK HISPANIC
18996,1064869,F,34.6438356164384,BLACK
18999,1064870,M,35.0630136986301,BLACK
19002,1064874,F,27.6547945205479,BLACK
19005,1064876,M,52.2465753424658,BLACK
19008,1064877,F,45.7698630136986,BLACK
19011,1064880,M,47.2876712328767,BLACK
19014,1064882,M,,BLACK
19017,1064884,M,22.8575342465753,BLACK HISPANIC
19020,1064885,F,23.0958904109589,BLACK
19023,1064888,M,50.7369863013699,BLACK
19026,1064889,F,38.7232876712329,BLACK
19029,1064892,F,30.7452054794521,BLACK
19032,1064895,M,45.5424657534247,WHITE
19035,1064897,M,,WHITE
19038,1064898,F,23.6301369863014,BLACK
19041,1064904,F,52.8712328767123,BLACK
19044,1064908,F,32.1041095890411,BLACK
19047,1064909,F,41.5698630136986,BLACK
19050,1064912,M,33.9397260273973,BLACK
19053,1064913,M,59.4876712328767,ASIAN/PACIFIC ISLANDER
19056,1064914,M,30.1095890410959,BLACK
19059,1064915,F,38.8465753424658,WHITE HISPANIC
19062,1064916,F,26.5205479452055,UNKNOWN
19065,1064919,M,29.8958904109589,BLACK
19068,1064920,M,,BLACK
19071,1064924,M,52.2054794520548,WHITE
19074,1064926,M,39.3150684931507,UNKNOWN
19077,1064927,M,43.6904109589041,BLACK
19080,1064928,M,27.7890410958904,BLACK
19083,1064932,F,51.5890410958904,BLACK
19086,1064934,M,28.827397260274,BLACK
19089,1064937,F,38.2794520547945,WHITE
19092,1064942,M,,BLACK HISPANIC
19095,1064945,F,64.3369863013699,BLACK
19098,1064948,M,30.0438356164384,WHITE
19101,1064951,F,26.6328767123288,BLACK
19104,1064952,M,33.7698630136986,WHITE
19107,1064953,F,28.5561643835616,BLACK
19110,1064954,M,34.6849315068493,BLACK
19113,1064955,F,35.2082191780822,BLACK
19116,1064956,M,28.586301369863,BLACK
19119,1064958,M,49.0958904109589,WHITE
19122,1064959,F,45.4767123287671,BLACK
19125,1064963,F,26.4246575342466,BLACK
19128,1064964,M,46.2794520547945,UNKNOWN
19131,1064968,F,,BLACK
19134,1064972,F,25.9041095890411,BLACK
19137,1064973,M,35.2082191780822,BLACK
19140,1064975,F,37.9068493150685,BLACK
19143,1064977,M,24.8164383561644,UNKNOWN
19146,1064978,M,,UNKNOWN
19149,1064984,M,53.8602739726027,WHITE HISPANIC
19152,1064985,M,29.6356164383562,ASIAN/PACIFIC ISLANDER
19155,1064989,M,38.641095890411,BLACK
19158,1064992,M,20.1287671232877,WHITE
19161,1064993,M,47.5205479452055,WHITE HISPANIC
19164,1064994,F,44.6931506849315,WHITE
19167,1064996,M,,WHITE HISPANIC
19170,1064997,F,33.5397260273973,BLACK
19173,1064998,M,27.6301369863014,BLACK
19176,1065000,F,56.9150684931507,BLACK
19179,1065002,M,45.4739726027397,BLACK
19182,1065003,F,53.8219178082192,BLACK
19185,1065004,F,41.8684931506849,BLACK
19188,1065005,M,52.1123287671233,WHITE
19191,1065006,F,26.6328767123288,WHITE HISPANIC
19194,1065008,F,55.4931506849315,BLACK
19197,1065010,M,49.8301369863014,BLACK
19200,1065011,M,24.4739726027397,WHITE
19203,1065012,M,35.8657534246575,WHITE HISPANIC
19206,1065013,M,21.7753424657534,BLACK
19209,1065014,M,48.7369863013699,BLACK
19212,1065015,F,41.786301369863,BLACK
19215,1065020,F,39.1643835616438,BLACK
19218,1065021,M,46.0383561643836,WHITE
19221,1065022,M,,UNKNOWN
19224,1065023,M,54.8383561643836,WHITE
19227,1065025,M,38.7835616438356,WHITE
19230,1065027,M,63.8794520547945,WHITE
19233,1065028,M,37.4328767123288,BLACK
19236,1065029,F,30.7232876712329,BLACK
19239,1065030,M,45.5972602739726,HISPANIC
19242,1065032,F,27.3890410958904,BLACK
19245,1065034,M,22.6027397260274,BLACK
19248,1065035,M,31.6054794520548,BLACK
19251,1065036,M,21.5616438356164,BLACK
19254,1065037,M,66.8767123287671,WHITE HISPANIC
19257,1065038,M,,WHITE HISPANIC
19260,1065040,F,43.6547945205479,WHITE HISPANIC
19263,1065043,F,41.7972602739726,BLACK
19266,1065044,M,41.9534246575342,BLACK
19269,1065046,F,28.2164383561644,WHITE
19272,1065048,F,31.7479452054794,WHITE
19275,1065049,M,47.0328767123288,BLACK
19278,1065051,F,43.9890410958904,BLACK
19281,1065052,M,35.0986301369863,WHITE
19284,1065053,M,35.0986301369863,WHITE
19287,1065054,M,26.186301369863,BLACK HISPANIC
19290,1065055,F,30.441095890411,BLACK
19293,1065061,M,37.6849315068493,WHITE HISPANIC
19296,1065062,M,33.1342465753425,WHITE
19299,1065065,F,59.2849315068493,BLACK
19302,1065066,M,30.958904109589,BLACK
19305,1065067,M,35.2191780821918,WHITE HISPANIC
19308,1065068,F,25.3068493150685,WHITE HISPANIC
19311,1065070,F,,WHITE
19314,1065071,M,23.2438356164384,BLACK
19317,1065073,M,23.7041095890411,BLACK
19320,1065075,F,51.4876712328767,WHITE HISPANIC
19323,1065076,M,31.3123287671233,BLACK
19326,1065077,F,46.8,BLACK
19329,1065079,M,40.8904109589041,WHITE
19332,1065080,F,53.3479452054795,BLACK
19335,1065084,F,56.8739726027397,BLACK
19338,1065089,M,32.0986301369863,BLACK
19341,1065091,F,32.8109589041096,BLACK
19344,1065092,M,34.1506849315068,WHITE HISPANIC
19347,1065094,M,36.5315068493151,BLACK
19350,1065098,M,,BLACK
19353,1065099,F,,WHITE HISPANIC
19356,1065100,M,34.4712328767123,BLACK
19359,1065102,F,,BLACK
19362,1065104,M,,BLACK
19365,1065106,M,57.6520547945206,BLACK
19368,1065108,M,,BLACK
19371,1065109,F,44.7835616438356,BLACK
19374,1065113,F,31.0849315068493,BLACK
19377,1065114,M,52.4246575342466,BLACK
19380,1065115,M,36.7315068493151,BLACK
19383,1065117,M,37.9342465753425,BLACK
19386,1065118,M,31.2657534246575,BLACK
19389,1065119,M,35.3287671232877,BLACK
19392,1065120,F,,UNKNOWN
19395,1065121,F,38.9260273972603,UNKNOWN
19398,1065122,F,23.7013698630137,BLACK
19401,1065125,F,26.1150684931507,WHITE HISPANIC
19404,1065127,M,47.1205479452055,WHITE
19407,1065128,F,46.4,BLACK
19410,1065129,F,52.1123287671233,BLACK
19413,1065130,F,21.2164383561644,BLACK
19416,1065131,M,24.0109589041096,WHITE
19419,1065132,M,54.0082191780822,BLACK
19422,1065138,M,40.9013698630137,BLACK
19425,1065139,F,947.487671232877,BLACK
19428,1065140,F,53.772602739726,WHITE
19431,1065142,M,34.358904109589,BLACK
19434,1065143,M,48.6876712328767,BLACK
19437,1065145,M,,UNKNOWN
19440,1065146,F,53.9835616438356,BLACK
19443,1065147,M,61.9095890410959,WHITE HISPANIC
19446,1065148,M,24.8630136986301,BLACK
19449,1065151,F,50.5150684931507,BLACK
19452,1065152,M,,WHITE
19455,1065154,F,30.841095890411,WHITE HISPANIC
19458,1065155,M,51.0958904109589,WHITE
19461,1065158,M,27.2986301369863,BLACK
19464,1065161,F,58.6191780821918,WHITE
19467,1065166,F,36.1260273972603,WHITE
19470,1065169,F,35.158904109589,WHITE
19473,1065170,F,76.0602739726027,BLACK
19476,1065174,M,41.1424657534247,BLACK
19479,1065176,M,33.4712328767123,BLACK
19482,1065178,F,28.1397260273973,BLACK
19485,1065184,F,49.4794520547945,HISPANIC
19488,1065185,M,49.0575342465754,BLACK
19491,1065188,M,28.4849315068493,BLACK
19494,1065189,M,82.0684931506849,BLACK
19497,1065190,M,37.1315068493151,BLACK
19500,1065194,M,29.4575342465753,BLACK
19503,1065196,F,57.1479452054795,BLACK
19506,1065198,M,45.7972602739726,WHITE
19509,1065199,M,43.5506849315069,BLACK
19512,1065200,F,58.8054794520548,BLACK
19515,1065203,F,30.3369863013699,BLACK
19518,1065206,M,43.9150684931507,WHITE
19521,1065210,F,33.5260273972603,WHITE HISPANIC
19524,1065211,M,,BLACK
19527,1065213,F,53.1178082191781,UNKNOWN
19530,1065214,M,46.8904109589041,WHITE
19533,1065217,M,37.6904109589041,BLACK
19536,1065219,M,23.6328767123288,WHITE HISPANIC
19539,1065224,F,27.7397260273973,WHITE
19542,1065225,M,,UNKNOWN
19545,1065226,M,35.3369863013699,BLACK
19548,1065230,M,,UNKNOWN
19551,1065231,F,54.2438356164384,BLACK
19554,1065233,F,31.5068493150685,WHITE HISPANIC
19557,1065236,M,44.0876712328767,WHITE
19558,1065236,M,53.8767123287671,BLACK
19561,1065237,F,31.758904109589,BLACK
19564,1065238,M,39.0712328767123,BLACK
19567,1065241,M,42.8520547945205,WHITE HISPANIC
19570,1065242,M,36.7013698630137,WHITE
19573,1065244,F,40.0027397260274,BLACK
19576,1065246,M,31.2876712328767,BLACK
19579,1065248,F,67.6794520547945,BLACK
19582,1065250,F,50.7643835616438,BLACK
19585,1065252,F,50.7260273972603,BLACK
19588,1065253,F,92.0849315068493,WHITE
19591,1065254,M,24.9753424657534,BLACK
19594,1065256,M,31.9205479452055,BLACK
19597,1065262,F,44.8657534246575,WHITE
19600,1065264,F,37.8301369863014,BLACK
19603,1065270,F,46.8575342465753,HISPANIC
19606,1065275,M,35.1095890410959,WHITE HISPANIC
19609,1065278,M,43.5698630136986,BLACK
19612,1065280,F,31.3178082191781,BLACK
19615,1065283,M,,UNKNOWN
19618,1065284,M,45.1780821917808,WHITE
19621,1065285,M,,UNKNOWN
19624,1065286,M,43.9643835616438,BLACK
19627,1065287,F,34.6438356164384,BLACK
19630,1065288,M,34.0054794520548,BLACK
19633,1065290,M,47.8904109589041,WHITE
19636,1065294,M,32.5369863013699,BLACK
19639,1065296,M,33.9068493150685,BLACK
19642,1065297,F,54.2,BLACK
19645,1065300,F,34.9397260273973,BLACK
19648,1065303,M,26.3315068493151,BLACK
19651,1065307,F,22.7452054794521,BLACK
19654,1065308,M,33.2438356164384,BLACK
