Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
1072338,F,36.4794520547945,WHITE HISPANIC
1072339,M,31.013698630137,WHITE
1072341,M,23.3808219178082,ASIAN/PACIFIC ISLANDER
1072347,F,43.1150684931507,WHITE HISPANIC
1072348,F,57.5287671232877,BLACK
1072349,M,23.4904109589041,BLACK
1072352,F,31.4739726027397,BLACK
1072354,M,54.5671232876712,WHITE
1072355,M,34.5260273972603,BLACK
1072356,M,,UNKNOWN
1072357,M,28.6082191780822,BLACK
1072358,M,46.2712328767123,WHITE
1072358,M,54.3369863013699,WHITE
1072359,F,34.1945205479452,WHITE HISPANIC
1072360,M,65.6958904109589,BLACK
1072362,M,36.0191780821918,BLACK
1072363,M,51.6630136986301,BLACK
1072364,M,66.7369863013699,BLACK
1072366,F,33.8,BLACK
1072367,F,67.6657534246575,WHITE
1072369,F,25.3698630136986,BLACK
1072370,F,51.4794520547945,BLACK
1072373,M,36.6739726027397,BLACK
1072392,F,51.2767123287671,WHITE HISPANIC
1072394,M,48.2027397260274,HISPANIC
1072397,F,58.1945205479452,BLACK
1072398,M,,BLACK
1072399,M,40.7205479452055,BLACK HISPANIC
1072400,M,22.4904109589041,WHITE
1072402,F,55.8082191780822,WHITE
1072404,M,24.2575342465753,WHITE HISPANIC
1072406,M,51.7013698630137,WHITE
1072407,M,34.5972602739726,WHITE
1072408,F,45.0493150684932,BLACK
1072409,M,42.4109589041096,WHITE
1072410,M,54.8383561643836,WHITE
1072411,M,34.5972602739726,WHITE
1072414,M,34.5972602739726,WHITE
1072417,F,,BLACK
1072418,F,38.2547945205479,BLACK
1072419,F,33.8794520547945,BLACK
1072421,M,43.3260273972603,WHITE HISPANIC
1072422,X,,UNKNOWN
1072424,M,,UNKNOWN
1072425,F,71.3424657534247,BLACK
1072427,M,,UNKNOWN
1072427,M,47.2684931506849,HISPANIC
1072433,M,54.1095890410959,BLACK
1072437,M,48.9698630136986,BLACK
1072439,M,28.7917808219178,WHITE HISPANIC
1072440,F,65.4767123287671,BLACK
1072441,F,23.9698630136986,BLACK
1072442,F,55.7616438356164,WHITE HISPANIC
1072443,F,37.9698630136986,BLACK
1072445,M,44.9232876712329,BLACK
1072446,M,48.8794520547945,HISPANIC
1072447,F,24.5698630136986,BLACK
1072449,M,53.8958904109589,BLACK
1072450,F,37.8767123287671,WHITE
1072453,M,38.4684931506849,WHITE HISPANIC
1072455,M,20.2684931506849,WHITE
1072457,F,50.9452054794521,BLACK
1072463,F,51.5178082191781,WHITE
1072465,F,,WHITE
1072470,F,31.5506849315068,BLACK
1072476,F,30.6438356164384,WHITE
1072478,F,40.9479452054794,BLACK
1072479,M,,BLACK
1072483,M,,WHITE
1072484,F,34.0794520547945,WHITE HISPANIC
1072486,M,,WHITE
1072496,M,31.5232876712329,BLACK
1072498,F,34.9232876712329,BLACK
1072500,F,45.1260273972603,WHITE
1072508,F,40.4767123287671,WHITE
1072509,M,66.0438356164384,BLACK
1072510,F,37.6301369863014,BLACK
1072511,M,55.441095890411,BLACK
1072526,M,,UNKNOWN
1072527,F,,UNKNOWN
1072530,F,43.9013698630137,BLACK
1072531,F,25.6219178082192,BLACK
1072532,F,51.4356164383562,BLACK
1072539,F,45.6657534246575,WHITE
1072540,F,24.3534246575342,BLACK
1072543,F,38.6328767123288,ASIAN/PACIFIC ISLANDER
1072544,F,42.0958904109589,WHITE
1072545,M,48.1178082191781,WHITE
1072547,M,50.9698630136986,WHITE
1072548,M,21.2931506849315,BLACK
1072549,F,,BLACK
1072550,F,,UNKNOWN
1072553,F,47.8958904109589,WHITE
1072554,M,44.841095890411,WHITE
1072561,M,57.372602739726,WHITE
1072567,M,37.0657534246575,WHITE
1072568,M,47.5424657534247,WHITE
1072569,F,25.2109589041096,BLACK
1072576,F,31.8986301369863,BLACK
1072581,F,36.8,WHITE
1072582,M,38.9232876712329,WHITE HISPANIC
1072586,F,58.1808219178082,BLACK
1072588,M,25.4712328767123,WHITE
1072589,F,,WHITE HISPANIC
1072590,F,,ASIAN/PACIFIC ISLANDER
1072591,F,30.8054794520548,WHITE
1072594,M,27.4684931506849,WHITE
1072596,M,29.9945205479452,BLACK
1072597,M,46.5260273972603,BLACK
1072598,F,22.841095890411,BLACK
1072600,M,31.7698630136986,BLACK
1072601,M,,UNKNOWN
1072602,F,45.4109589041096,WHITE
1072603,F,40.7534246575342,BLACK
1072606,M,,UNKNOWN
1072607,M,,UNKNOWN
1072609,M,53.1013698630137,BLACK
1072615,M,58.2356164383562,BLACK
1072634,F,28.6849315068493,BLACK
1072641,F,43.4219178082192,BLACK
1072642,M,59.1479452054795,WHITE
1072644,M,59.1479452054795,WHITE
1072646,M,,BLACK
1072647,F,24.2767123287671,BLACK
1072649,F,26.6876712328767,BLACK
1072651,M,26.2547945205479,BLACK
1072652,M,49.613698630137,BLACK
1072653,F,22.6054794520548,BLACK
1072655,F,48.7068493150685,WHITE
1072659,M,31.3890410958904,WHITE
1072661,M,53.1232876712329,WHITE
1072664,M,47.586301369863,WHITE
1072666,M,49.2986301369863,BLACK
1072672,M,52.9041095890411,WHITE
1072675,F,55.854794520548,BLACK
1072676,F,63.7424657534247,WHITE
1072677,F,32.5013698630137,BLACK
1072679,F,46.013698630137,BLACK
1072680,F,45.8246575342466,WHITE
1072683,X,,UNKNOWN
1072686,X,,UNKNOWN
1072688,F,41.7972602739726,BLACK
1072689,M,51.413698630137,BLACK
1072691,M,51.1698630136986,WHITE
1072695,M,29.5753424657534,BLACK
1072696,M,29.4657534246575,BLACK
1072698,M,29.6958904109589,BLACK
1072699,M,47.0219178082192,BLACK
1072700,M,25.8794520547945,BLACK
1072702,M,45.6575342465754,BLACK
1072711,M,39.2301369863014,BLACK
1072712,M,,BLACK
1072714,F,40.1205479452055,BLACK
1072717,F,25.5945205479452,WHITE
1072718,F,41.3972602739726,WHITE
1072721,M,30.1013698630137,WHITE
1072722,M,40.9506849315069,WHITE
1072725,M,38.8383561643836,BLACK
1072729,M,45.5671232876712,WHITE
1072734,M,52.9041095890411,WHITE
1072739,F,,BLACK
1072740,M,29.0849315068493,BLACK
1072742,F,58.1972602739726,BLACK
1072743,M,43.4,BLACK
1072744,F,48.7150684931507,BLACK
1072750,F,32.5753424657534,BLACK
1072753,F,46.0219178082192,BLACK
1072760,M,47.013698630137,WHITE
1072763,F,27.7671232876712,WHITE HISPANIC
1072767,M,41.3753424657534,BLACK
1072771,M,,BLACK
1072773,M,44.0712328767123,WHITE HISPANIC
1072776,M,46.0383561643836,HISPANIC
1072785,M,59.5205479452055,WHITE
1072786,F,42.5561643835616,BLACK
1072788,F,37.186301369863,BLACK
1072789,F,33.9671232876712,WHITE HISPANIC
1072792,F,40.0246575342466,WHITE HISPANIC
1072797,M,33.027397260274,WHITE HISPANIC
1072798,M,40.2876712328767,WHITE
1072800,M,,UNKNOWN
1072801,M,,UNKNOWN
1072804,F,,BLACK
1072806,M,,WHITE
1072810,M,,BLACK
1072812,M,31.6547945205479,WHITE HISPANIC
1072817,M,46.9260273972603,WHITE
1072821,F,33.7479452054795,BLACK
1072822,M,42.2630136986301,WHITE HISPANIC
1072823,M,56.2493150684932,WHITE
1072827,M,55.7780821917808,WHITE
1072831,M,56.2493150684932,WHITE
1072839,M,47.7178082191781,BLACK
1072841,M,47.2602739726027,WHITE
1072844,M,50.2547945205479,WHITE
1072845,M,50.2547945205479,WHITE
1072846,M,56.7945205479452,BLACK
1072847,M,50.2547945205479,WHITE
1072848,M,50.2547945205479,WHITE
1072851,M,56.3068493150685,WHITE
1072852,M,29.0493150684931,BLACK
1072869,M,46.0219178082192,BLACK
1072871,F,46.1178082191781,BLACK
1072876,M,,WHITE
1072880,F,,UNKNOWN
1072883,M,51.5041095890411,WHITE
1072886,F,,UNKNOWN
1072895,M,53.5890410958904,WHITE
1072900,M,56.2493150684932,WHITE
1072907,M,51.0821917808219,BLACK
1072909,M,58.4301369863014,ASIAN/PACIFIC ISLANDER
1072910,M,,UNKNOWN
1072914,M,41.6082191780822,BLACK
1072917,M,61.1616438356164,WHITE
1072918,F,54.7424657534247,WHITE
1072920,F,56.2794520547945,BLACK
1072921,F,,BLACK
1072922,M,44.6109589041096,WHITE
1072924,F,49.4794520547945,HISPANIC
1072925,F,49.4794520547945,HISPANIC
1072927,M,54.9616438356164,WHITE
1072933,X,,UNKNOWN
1072952,F,35.8630136986301,WHITE
1072962,M,34.8958904109589,BLACK
1072963,F,22.4246575342466,WHITE
1072965,M,28.2739726027397,WHITE HISPANIC
1072966,F,51.0493150684932,BLACK
1072967,M,43.1835616438356,ASIAN/PACIFIC ISLANDER
1072968,M,29.2821917808219,BLACK
1072972,F,43.6082191780822,BLACK
1072973,M,62.0931506849315,BLACK
1072974,M,33.386301369863,BLACK
1072975,M,39.5013698630137,BLACK
1072976,F,46.2,WHITE
1072977,M,55.7150684931507,WHITE
1072978,F,25.4383561643836,BLACK
1072979,M,56.4657534246575,WHITE
1072980,M,23.6520547945205,BLACK
1072981,M,,BLACK
1072982,F,46.3479452054795,BLACK
1072983,M,45.8958904109589,WHITE HISPANIC
1072984,F,53.5123287671233,BLACK
1072985,M,31.8767123287671,BLACK
1072986,M,51.9561643835616,WHITE
1072987,M,22.9643835616438,BLACK
1072988,F,61.0,WHITE
1072989,F,47.0602739726027,BLACK
1072991,M,24.1835616438356,WHITE HISPANIC
1072992,F,53.5068493150685,BLACK
1072993,M,37.0547945205479,WHITE
1072994,M,58.3068493150685,WHITE
1072995,M,32.4986301369863,BLACK
1072997,M,40.8493150684932,WHITE
1072999,M,48.1150684931507,BLACK
1073002,M,22.5178082191781,BLACK
1073003,M,,WHITE
1073005,M,45.0520547945205,BLACK
1073006,M,25.9260273972603,BLACK
1073008,M,46.2958904109589,AMER IND/ALASKAN NATIVE
1073009,F,36.3287671232877,WHITE
1073009,M,,BLACK
1073009,F,52.9068493150685,BLACK
1073010,F,40.3424657534247,BLACK
1073011,M,43.5561643835616,BLACK
1073013,M,26.2438356164384,BLACK
1073014,F,43.6986301369863,WHITE
1073016,F,24.1342465753425,BLACK
1073021,M,46.6876712328767,HISPANIC
1073022,M,31.5561643835616,BLACK
1073024,M,42.7753424657534,BLACK
1073025,F,30.3041095890411,BLACK
1073027,F,38.986301369863,BLACK
1073028,M,44.7287671232877,BLACK
1073029,M,53.8931506849315,WHITE
1073030,M,41.6,WHITE HISPANIC
1073031,F,50.5972602739726,HISPANIC
1073032,X,,UNKNOWN
1073034,M,39.4904109589041,BLACK
1073035,F,39.0383561643836,BLACK
1073036,M,29.5315068493151,BLACK
1073037,M,36.1972602739726,HISPANIC
1073039,F,,BLACK
1073040,M,42.1369863013699,WHITE
1073041,M,34.8904109589041,BLACK
1073042,F,55.6246575342466,BLACK
1073043,F,24.1068493150685,BLACK
1073044,M,46.2712328767123,WHITE
1073044,F,46.1698630136986,WHITE
1073045,F,33.0219178082192,BLACK
1073047,M,46.8383561643836,BLACK
1073048,M,37.1643835616438,BLACK
1073049,F,31.8630136986301,BLACK
1073050,M,28.4794520547945,BLACK
1073052,M,39.227397260274,HISPANIC
1073055,F,33.5123287671233,WHITE HISPANIC
1073058,F,,WHITE HISPANIC
1073059,F,22.1643835616438,BLACK
1073060,F,25.0082191780822,BLACK
1073062,M,39.0904109589041,BLACK
1073063,M,26.6821917808219,BLACK
1073064,M,62.7506849315069,BLACK
1073066,M,54.1178082191781,BLACK
1073067,M,45.8328767123288,WHITE
1073070,F,80.758904109589,BLACK
1073071,M,32.4328767123288,BLACK
1073074,F,43.5671232876712,BLACK
1073076,F,48.5780821917808,WHITE
1073078,F,53.5068493150685,BLACK
1073079,M,50.8712328767123,BLACK
1073081,M,,BLACK
1073082,M,39.1369863013699,BLACK
1073083,F,37.9780821917808,WHITE
1073084,M,52.5890410958904,BLACK
1073085,F,60.4958904109589,BLACK
1073087,F,35.3150684931507,BLACK
1073088,F,28.0246575342466,BLACK
1073090,F,,UNKNOWN
1073092,F,51.4794520547945,BLACK
1073093,F,42.4328767123288,BLACK
1073095,M,23.6520547945205,BLACK
1073098,M,38.4794520547945,WHITE
1073101,F,50.627397260274,BLACK
1073111,M,27.4958904109589,WHITE HISPANIC
1073112,F,29.5260273972603,BLACK
1073114,F,54.1917808219178,WHITE
1073116,M,29.158904109589,BLACK
1073117,M,30.5945205479452,BLACK
1073118,M,43.0657534246575,BLACK
1073119,M,33.027397260274,WHITE HISPANIC
1073120,F,27.8712328767123,BLACK
1073124,M,68.2575342465753,WHITE
1073125,M,68.1068493150685,WHITE
1073128,M,,WHITE
1073132,M,47.2,WHITE
1073133,M,29.7972602739726,BLACK
1073134,M,46.5972602739726,HISPANIC
1073135,F,39.1123287671233,BLACK
1073136,M,,UNKNOWN
1073140,M,29.6191780821918,BLACK
1073141,M,53.3890410958904,BLACK
1073142,M,50.2,WHITE
1073143,F,40.1452054794521,BLACK
1073145,F,22.8739726027397,BLACK
1073146,M,38.9150684931507,BLACK
1073147,M,51.9342465753425,BLACK
1073147,F,51.6821917808219,WHITE
1073149,M,40.3013698630137,BLACK
1073151,M,25.8684931506849,BLACK
1073152,M,52.8958904109589,BLACK
1073156,M,38.4219178082192,UNKNOWN
1073157,F,30.1041095890411,WHITE HISPANIC
1073158,M,26.8602739726027,WHITE HISPANIC
1073160,F,,BLACK
1073162,M,,WHITE
1073164,M,,WHITE
1073165,F,33.1780821917808,BLACK
1073166,F,55.6657534246575,BLACK
1073167,F,48.7068493150685,WHITE
1073173,F,36.3972602739726,WHITE
1073174,M,24.1123287671233,BLACK
1073175,F,26.1369863013699,BLACK
1073177,M,24.8712328767123,WHITE HISPANIC
1073177,M,45.5917808219178,WHITE
1073179,F,57.7917808219178,BLACK
1073180,M,41.2739726027397,BLACK
1073182,F,21.3643835616438,WHITE HISPANIC
1073183,M,30.1205479452055,BLACK
1073184,M,29.7479452054794,BLACK
1073185,F,,BLACK
1073186,M,20.1808219178082,BLACK
1073188,M,38.8630136986301,HISPANIC
1073189,F,49.3452054794521,WHITE
1073191,M,49.0794520547945,WHITE
1073202,X,,UNKNOWN
1073205,X,,UNKNOWN
1073206,M,55.5616438356164,BLACK
1073207,F,35.4657534246575,UNKNOWN
1073208,M,63.4849315068493,BLACK
1073214,M,28.4876712328767,BLACK
1073215,F,47.1534246575343,BLACK
1073216,M,52.2876712328767,WHITE
1073219,M,22.386301369863,BLACK
1073220,M,42.5917808219178,BLACK
1073225,X,,UNKNOWN
1073227,F,51.158904109589,BLACK
1073235,F,,BLACK
1073237,M,29.3506849315068,WHITE
1073238,M,31.1753424657534,WHITE HISPANIC
1073239,M,29.3506849315068,WHITE
1073242,M,33.7616438356164,BLACK
1073246,M,50.2986301369863,WHITE
1073250,F,52.9753424657534,BLACK
1073251,X,,UNKNOWN
1073252,F,,UNKNOWN
1073254,M,,UNKNOWN
1073257,M,,UNKNOWN
1073260,F,46.1698630136986,WHITE
1073261,F,46.1698630136986,WHITE
1073264,F,,BLACK
1073267,F,34.4712328767123,BLACK
1073271,M,32.1534246575342,HISPANIC
1073272,F,33.6328767123288,WHITE
1073275,M,54.5671232876712,WHITE
1073277,M,51.5041095890411,WHITE
1073278,M,,UNKNOWN
1073282,M,40.9534246575343,WHITE
1073284,F,63.9808219178082,BLACK
1073285,F,48.2109589041096,WHITE
1073289,M,,UNKNOWN
1073297,F,55.7643835616438,BLACK
1073298,M,,UNKNOWN
1073299,M,35.4849315068493,BLACK
1073301,M,,WHITE HISPANIC
1073302,F,,BLACK
1073304,F,38.841095890411,WHITE
1073306,F,55.6219178082192,BLACK
1073308,M,45.3452054794521,WHITE HISPANIC
1073311,M,51.5780821917808,BLACK
1073316,F,30.0465753424658,WHITE HISPANIC
1073317,F,34.9780821917808,WHITE HISPANIC
1073319,M,41.5369863013699,BLACK
1073323,M,59.3917808219178,BLACK
1073326,M,,UNKNOWN
1073331,M,,WHITE
1073332,F,,WHITE
1073333,F,67.1041095890411,BLACK
1073334,M,44.3342465753425,BLACK
1073335,M,47.9616438356164,BLACK
1073339,F,52.9753424657534,BLACK
1073340,F,,UNKNOWN
1073341,F,23.6438356164384,WHITE HISPANIC
1073342,F,34.8904109589041,BLACK
1073348,M,,BLACK
1073350,M,59.9287671232877,BLACK
1073351,F,35.8602739726027,WHITE
1073352,F,63.6794520547945,WHITE
1073354,M,45.186301369863,WHITE
1073355,F,39.0383561643836,BLACK
1073360,F,,BLACK
1073364,M,49.4876712328767,WHITE
1073375,F,,WHITE
1073376,M,64.9616438356164,WHITE
1073381,M,63.0904109589041,WHITE
1073388,M,48.8438356164384,BLACK
1073395,F,58.5561643835616,BLACK
1073396,F,39.2547945205479,WHITE
1073398,M,48.1917808219178,BLACK
1073408,M,51.5424657534247,BLACK
1073410,M,52.2054794520548,WHITE
1073411,M,63.9232876712329,WHITE
1073415,F,30.4986301369863,BLACK
1073419,F,35.7424657534247,BLACK
1073420,M,34.1424657534247,BLACK
1073425,F,25.8931506849315,BLACK
1073426,M,,WHITE
1073429,F,62.0027397260274,UNKNOWN
1073435,F,33.7150684931507,BLACK
1073439,M,49.9506849315068,BLACK
1073443,M,,BLACK
1073444,M,,WHITE
1073451,M,,UNKNOWN
1073453,F,54.4794520547945,BLACK
1073454,F,,UNKNOWN
1073455,M,21.0438356164384,UNKNOWN
1073456,M,,UNKNOWN
1073457,M,45.4821917808219,BLACK
1073458,M,44.6219178082192,WHITE
1073464,M,49.2027397260274,WHITE
1073465,F,56.0191780821918,WHITE
1073466,M,45.7534246575342,WHITE
1073468,F,,BLACK
1073469,M,36.441095890411,BLACK
1073474,M,59.5095890410959,BLACK
1073476,F,38.2328767123288,WHITE HISPANIC
1073477,M,,UNKNOWN
1073479,M,52.227397260274,WHITE
1073482,M,54.8383561643836,WHITE
1073482,F,32.4904109589041,BLACK
1073484,F,57.4712328767123,BLACK
1073489,F,47.5616438356165,WHITE
1073492,F,40.8328767123288,BLACK
1073494,M,,WHITE
1073496,M,59.5205479452055,WHITE
1073501,M,49.8356164383562,BLACK
1073502,M,28.5041095890411,BLACK
1073505,M,52.0904109589041,HISPANIC
1073506,F,55.5780821917808,WHITE
1073507,M,32.0109589041096,BLACK
1073509,M,53.7506849315068,WHITE
1073510,M,27.3178082191781,BLACK
1073511,F,48.2082191780822,BLACK
1073512,F,58.1013698630137,BLACK
1073518,M,44.0712328767123,WHITE
1073519,M,29.0356164383562,BLACK
1073522,F,51.2767123287671,BLACK
1073524,M,46.4465753424658,WHITE
1073525,M,37.1205479452055,BLACK
1073526,F,49.4876712328767,BLACK
1073528,F,43.4356164383562,HISPANIC
1073530,M,,UNKNOWN
1073532,M,29.2602739726027,BLACK
1073541,X,,UNKNOWN
1073542,M,,UNKNOWN
1073544,M,40.841095890411,BLACK
1073545,F,33.1698630136986,BLACK
1073546,M,37.8931506849315,BLACK
1073548,M,54.8383561643836,WHITE
1073549,F,45.5095890410959,BLACK
1073552,F,46.8191780821918,WHITE
1073554,F,49.772602739726,WHITE
1073555,M,40.9534246575343,WHITE
1073558,F,44.5534246575342,BLACK
1073559,M,49.0109589041096,BLACK
1073563,M,,UNKNOWN
1073565,M,,UNKNOWN
1073566,M,45.7643835616438,BLACK
1073567,M,,UNKNOWN
1073570,F,49.4794520547945,HISPANIC
1073574,F,39.4712328767123,BLACK
1073576,F,35.9150684931507,BLACK
1073586,F,,UNKNOWN
1073588,M,47.0219178082192,WHITE
1073592,F,40.2438356164384,BLACK
1073601,M,45.9698630136986,HISPANIC
1073604,M,57.0821917808219,WHITE
1073606,M,46.0876712328767,WHITE
1073607,M,,WHITE
1073608,M,28.7123287671233,BLACK
1073609,F,66.8931506849315,BLACK
1073611,M,30.1808219178082,WHITE HISPANIC
1073614,M,42.3835616438356,WHITE
1073615,M,50.5232876712329,BLACK
1073615,F,51.6821917808219,WHITE
1073617,M,52.2465753424658,BLACK
1073618,F,40.3835616438356,BLACK
1073619,M,40.2849315068493,BLACK
1073621,F,35.8191780821918,BLACK
1073625,M,26.4301369863014,WHITE HISPANIC
1073626,M,44.3643835616438,WHITE
1073627,F,,UNKNOWN
1073630,F,60.9808219178082,WHITE HISPANIC
1073631,M,,UNKNOWN
1073634,F,48.0712328767123,WHITE
1073635,M,25.4465753424658,WHITE
1073636,F,,UNKNOWN
1073639,M,27.2191780821918,BLACK
1073640,F,,BLACK
1073641,F,41.1397260273973,BLACK
1073643,M,47.2575342465753,WHITE
1073643,M,56.9835616438356,HISPANIC
1073647,M,15.8027397260274,BLACK
1073654,F,46.841095890411,BLACK
1073656,M,56.6958904109589,BLACK
1073658,M,46.3315068493151,BLACK
1073659,F,,BLACK
1073662,F,50.5506849315069,WHITE
1073665,F,43.4356164383562,HISPANIC
1073665,F,,WHITE
1073668,F,55.4246575342466,BLACK
1073672,M,53.0712328767123,WHITE
1073672,F,,UNKNOWN
1073674,X,,UNKNOWN
1073676,M,,UNKNOWN
1073677,F,60.9890410958904,BLACK
1073678,F,40.1917808219178,WHITE
1073682,M,45.1917808219178,WHITE
1073684,M,48.2027397260274,HISPANIC
1073686,F,33.5616438356164,BLACK
1073691,F,35.0657534246575,BLACK
1073692,M,24.3561643835616,BLACK
1073695,M,,BLACK
1073697,M,40.4794520547945,BLACK
1073699,F,18.7315068493151,BLACK
1073700,M,55.5068493150685,BLACK
1073701,F,27.7671232876712,WHITE HISPANIC
1073702,F,,WHITE
1073705,M,50.7506849315068,HISPANIC
1073712,F,,UNKNOWN
1073714,M,75.5698630136986,BLACK
1073717,M,42.0328767123288,WHITE
1073719,M,74.9123287671233,BLACK
1073721,F,39.0904109589041,WHITE
1073728,M,23.4246575342466,BLACK HISPANIC
1073729,M,34.1123287671233,BLACK
1073732,F,33.4602739726027,BLACK
1073735,F,47.6164383561644,BLACK
1073736,M,68.1369863013699,BLACK
1073737,F,28.641095890411,BLACK
1073744,F,41.5671232876712,BLACK
1073747,M,36.6027397260274,WHITE
1073751,M,54.3315068493151,BLACK
1073751,M,59.1479452054795,WHITE
1073753,F,45.3561643835617,BLACK
1073756,M,45.7452054794521,BLACK
1073763,M,41.958904109589,UNKNOWN
1073767,M,55.6356164383562,BLACK
1073768,M,55.4493150684931,BLACK
1073775,F,52.9753424657534,BLACK
1073776,M,38.0356164383562,WHITE
1073777,F,,BLACK
1073788,M,52.986301369863,WHITE
1073789,M,26.2082191780822,WHITE
1073790,F,,ASIAN/PACIFIC ISLANDER
1073791,F,38.7534246575342,WHITE
1073794,M,35.8657534246575,BLACK
1073795,F,55.5780821917808,WHITE
1073796,M,56.054794520548,BLACK
1073798,M,46.5260273972603,WHITE
1073803,F,45.6931506849315,HISPANIC
1073804,M,45.4876712328767,BLACK
1073805,F,55.5534246575343,BLACK HISPANIC
1073807,X,28.0684931506849,UNKNOWN
1073808,M,42.2876712328767,BLACK
1073812,M,48.0301369863014,BLACK
1073813,M,58.0246575342466,BLACK HISPANIC
1073819,M,,BLACK
1073821,F,19.4246575342466,WHITE HISPANIC
1073823,M,43.9150684931507,WHITE
1073825,M,,UNKNOWN
1073828,M,34.7287671232877,WHITE
1073831,M,51.3561643835616,WHITE
1073833,M,40.4109589041096,BLACK
1073837,M,26.8821917808219,BLACK
1073839,F,49.2904109589041,BLACK
1073841,F,48.3671232876712,BLACK
1073843,F,,WHITE
1073844,F,28.427397260274,BLACK
1073846,M,,WHITE HISPANIC
1073852,M,54.3150684931507,BLACK
1073854,M,24.1287671232877,BLACK
1073862,F,61.2383561643836,BLACK
1073863,M,56.5150684931507,BLACK
1073864,M,,BLACK
1073866,F,57.8520547945205,BLACK
1073867,F,45.3945205479452,BLACK
1073869,M,33.4739726027397,BLACK
1073871,F,46.5315068493151,BLACK
1073876,F,66.3342465753425,WHITE
1073878,F,,BLACK
1073882,M,59.1479452054795,WHITE
1073883,M,59.1479452054795,WHITE
1073884,F,40.358904109589,BLACK
1073885,M,60.3041095890411,BLACK
1073887,M,47.3150684931507,WHITE HISPANIC
1073888,M,61.2465753424658,WHITE
1073891,M,20.8657534246575,BLACK
1073894,M,32.3643835616438,WHITE HISPANIC
1073896,F,34.2684931506849,BLACK
1073897,F,52.9643835616438,WHITE
1073899,M,26.5698630136986,BLACK
1073901,M,51.5534246575342,WHITE
1073903,M,46.0301369863014,WHITE
1073905,M,57.4191780821918,BLACK
1073911,F,50.1095890410959,WHITE
1073913,M,,UNKNOWN
1073914,F,55.0246575342466,WHITE
1073926,M,24.9178082191781,WHITE
1073927,M,46.2712328767123,WHITE
1073928,F,45.0109589041096,BLACK
1073929,M,,UNKNOWN
1073931,F,32.9643835616438,ASIAN/PACIFIC ISLANDER
1073932,F,54.5369863013699,BLACK
1073938,F,58.8054794520548,WHITE
1073940,F,47.6027397260274,BLACK
1073942,F,37.0684931506849,BLACK
1073943,F,30.9205479452055,BLACK
1073944,M,45.6876712328767,WHITE
1073944,M,32.7643835616438,WHITE
1073948,M,,WHITE
1073949,M,24.7561643835616,BLACK
1073952,F,,UNKNOWN
1073962,M,,UNKNOWN
1073964,M,47.6054794520548,BLACK
1073968,F,31.4876712328767,BLACK
1073970,F,,BLACK
1073970,F,,BLACK
1073972,F,33.2,WHITE
1073974,F,39.7671232876712,WHITE
1073976,M,,BLACK
1073978,F,36.4,BLACK
1073982,M,52.8191780821918,BLACK
1073985,M,43.6219178082192,HISPANIC
1073990,M,23.4657534246575,UNKNOWN
1073998,M,,BLACK
1074000,F,30.4931506849315,WHITE HISPANIC
1074001,M,29.0575342465753,BLACK
1074002,M,48.7068493150685,BLACK
1074003,M,46.2438356164384,WHITE
1074004,F,,BLACK
1074004,F,,BLACK
1074007,M,38.3808219178082,BLACK
1074008,F,70.8712328767123,BLACK
1074010,F,,BLACK
1074014,M,,BLACK
1074015,M,59.3698630136986,WHITE
1074023,M,,WHITE
1074025,F,66.6328767123288,UNKNOWN
